,SRR14291145,SRR14291146,SRR14291147,SRR14291148,SRR14291149,SRR14291150,SRR14291151,SRR14291152,SRR14291153,SRR14291154,SRR14291155,SRR14291156,SRR14291157,SRR14291158,SRR14291159,SRR14291160,SRR14291161,SRR14291162,SRR14291163,SRR14291164,SRR14291165
Pseudomonas aeruginosa,-3.932702002119658,-6.861474436530674,-6.413758339749536,-7.622869922087002,-6.669975604587468,-6.6997520262385795,-6.756083639309898,-6.115673089913844,-6.274116792879131,-7.351176469165706,-6.971913845018134,-4.2061743993867395,-6.372218212902382,-5.735588982952549,-5.184531297179972,-5.278914975561012,-5.119982628466336,-5.589672941009116,-6.017172164867446,-6.142755355081303,-3.221461489360036
Blautia sp. SC05B48,-2.2763667412666444,-1.9646064635307698,-1.2767437185636477,-1.6840292335692553,-2.386015359899121,-2.8785483231707505,-2.092480689349174,-1.5327881761786544,-1.9739134691464744,-2.204837170317833,-1.8374725565190182,-1.1590572883156691,-2.091490797542891,-1.692531841949687,-2.0033263708716564,-1.9907869221660324,-2.0509761491144887,-2.463441563215513,-2.2134375584885344,-2.239074315948674,-1.2322076353930893
Streptococcus thermophilus,-7.179984062547837,-2.329493227495678,-5.008265528223037,-8.926419487659517,-6.632981397105262,-3.32916006628108,-8.127339446560864,-2.2293113076699953,-4.481397217189914,-7.473382401538878,-7.194306266354597,-6.256200973158292,-4.034867249341548,-1.3219795290564778,-3.7101472144659136,-2.797825220708509,-2.0750022462995883,-3.131929178710446,-4.252382035316295,-2.911275683122354,-8.525116287470201
Anaerocolumna sp. AGMB13020,-7.593659886368459,-6.883842249559127,-6.275052068917941,-7.899283357721994,-7.421062306998344,-7.266402648682801,-6.955093133208408,-6.872401938901489,-7.431356534690339,-7.555375773736193,-6.768269768126497,-7.089867172331746,-6.721367776524772,-6.399867088548815,-5.837902761664287,-5.16477085377896,-6.300698219037577,-5.884601774136374,-6.345441786628636,-6.761400982058747,-6.798134781876618
Anaerotruncus colihominis,-5.500125221829193,-2.9209462442218563,-2.2273828175266193,-2.7135152865269956,-2.790829999461849,-3.434744478942583,-3.137831820378468,-2.2554290432776996,-3.103320861714682,-3.436009888083486,-3.607300577300295,-5.21218313377403,-2.0462508385470035,-1.5159554383716747,-1.3030787329131015,-0.6045985281479194,-2.18456503945595,-2.073592915872554,-2.4616143027150743,-2.6047903338973155,-1.7870007268178003
Jahgtovirus intestinihominis,0.0,0.0,0.0,0.0,0.0,-3.839231393768086,-8.317000666064422,-4.027810628595145,-9.15382255916142,-3.167081485301557,-1.8319747475393942,0.0,-8.091317386275072,0.0,0.0,0.0,0.0,0.0,0.0,-6.772805745331011,-9.682657564456758
Campylobacter jejuni,-5.175902885736013,-6.66952312875836,-6.824390659908375,-7.287685730497385,-7.10387213111764,-5.942915725938864,-6.219055615652449,-6.391903662877849,-6.658127396537353,-6.939805287084646,-6.001661188412188,-4.361779729511984,-6.8848665088076455,-5.8571163479831005,-5.9879282056689,-6.190142643487277,-6.816664627167205,-5.591994252919239,-6.475022747685265,-6.432673055066048,-5.499232128087978
Faecalibacterium duncaniae,-3.954384030905751,0.0013774676683375434,0.5588658155959109,0.21962548140846874,0.2602241160357609,-2.1384571117849918,-2.564543990155693,-2.1448425462419287,-2.8949268040859732,-3.3677487705604126,-2.9814087643857374,-3.4333216699988776,-2.4523524465083386,-1.8937740311473887,-1.5931660145893227,-1.7989337071563487,-1.2816334869503252,-1.4308725148632595,-1.6752613025388394,-1.8605817054194373,-0.9065029492875158
Agathobacter rectalis,3.3713375066276043,2.1515260629227257,3.4905931737527514,2.21114726415616,2.945462954853314,2.052805645975452,2.6313303613225574,2.0981960455142503,1.143162455061481,1.3269276181689065,2.5706330072902444,2.785222568729173,0.8153188656734955,1.6870450566884958,0.7823940091478148,1.1335876940340794,1.5064826221702445,1.9212660888228414,2.2875374016477696,1.593134753066346,-1.7676515572929814
Bacteroides uniformis,2.1972756333763734,2.0744838942120825,2.805043708640453,2.5239369721131815,2.2074678932263723,-1.9355342083475848,-2.3211050643971363,-2.8297483132284733,-2.4360090694433594,-2.312563811160803,-2.882720115688679,1.6256843139819914,-2.7340360815434908,-4.358046912854185,-4.348664320544024,0.3255063320972359,-0.05431067554012066,-0.5851137444392879,0.39676747196189227,1.307334986913469,4.208695310231843
Flavonifractor plautii,-0.14002428538040912,-3.1343917839892015,-3.118210544329533,-3.2654983784161593,-3.070255933056163,-3.1404656596178104,-2.7054575662399265,-2.0036407775818956,-2.9915319456156086,-2.602813319742383,-3.399978819398423,-2.2019831263470637,-2.3198787078477547,-1.6037881729760617,-1.0637502077326775,-1.4458079070619956,-2.323418295537653,-2.693335669436021,-2.6362288959328906,-3.044021401495943,-0.42338507741908094
Bacteroides faecis,-2.532698908920355,-2.6205730491864556,-3.6850888871384124,-2.724140647008657,-2.421801581952182,3.7082599786963324,2.3202604117191252,3.468044398292027,3.55804226598731,2.060807607648399,0.8165785908136206,-3.3330141452853783,-1.8583615092953882,-3.691385784661121,-3.8044525679405217,0.7124755986288658,1.8109309333435224,1.600707542180254,1.8342810099089857,1.848286748386554,-2.931268005345331
Bacteroides cellulosilyticus,-1.9907754776500284,-4.776625173967737,-5.0760341559552975,-5.099629673031182,-4.6024888599751765,4.880221065101737,4.86640658992384,3.8709570775451105,4.823364330408654,4.946823566821174,4.178843719392035,-3.2799856383483372,4.441559232995568,0.7359265048369884,-3.8522224329813533,0.6611631055483188,2.6781281672976247,3.436392321616751,2.4794819177260545,3.209350336238985,-2.7625108721458913
Romboutsia ilealis,-4.170817596576228,-6.718935322883432,-5.211836773914276,-6.996580559076906,-6.215662956575183,-5.340403230126568,-5.632237558352804,-5.975495431865585,-9.405361326157456,-10.803303287179954,-11.001661188412392,-3.9725188651665615,-10.59012324324667,-9.930936581274826,-9.007827763106649,-4.964429863859213,-4.364219438846005,-5.090724355996313,-4.003945005695458,-4.043589650769726,-8.586084304761668
Clostridium botulinum,-5.88695211329493,-7.645437510234042,-6.7389991686777275,-7.881472081605562,-7.605845267167772,-6.971235621908194,-6.44796134394757,-6.591618864073202,-7.227823140605206,-7.198441229020913,-7.023291204383735,-5.361779729511984,-6.484328579223923,-5.993592189124542,-5.409568439771987,-5.866354206574383,-5.479484448419583,-4.903217452303721,-5.573937773757948,-5.901462728401581,-7.008057851250856
Streptococcus salivarius,-7.760865386457185,-5.9739491657890795,-6.387526798176348,-6.921861205697212,-7.215662956575193,-7.23554168497804,-6.137831820378475,-5.0087578859973325,-6.726216386379521,-7.096711342057087,-6.262121650582158,-2.4791366801501424,-6.629869422039273,-4.444222208244066,-5.221231401215791,-4.210058360234122,-5.5472555793292635,-3.8550286587530262,-6.454313850853153,-5.224564859735844,-6.2353835602456185
[Clostridium] scindens,-3.068205560745618,-2.9340155388000055,-2.448715446674891,-3.121022532481331,-3.2683203172293664,-3.8464993942321253,-3.2263851574509292,-2.8512709993635776,-3.6970164099309355,-3.5328781694215197,-3.102232330357008,-2.3178714478550035,-2.8337844835007635,-2.1404251693805767,-1.9307747049341883,-2.1474418283618077,-3.1087387059523426,-2.9553112621890643,-3.177636837060688,-3.5559444299677776,-2.6038703988846077
Escherichia coli,-0.8238282788718777,-6.679271105309921,-5.741073496915583,-6.042848162636117,-4.3621686179447545,-4.288998947134587,-6.556383803833558,-5.675935150006678,-5.691770240364981,-5.585211003276948,-7.03203483745571,2.7423676107560033,-5.926333126103036,-5.664899687279451,-5.297557035605812,-4.938790042701114,-3.828034819716446,-4.508499937404474,-4.518249495212977,-5.521266978335035,-6.177548371424739
Ruminococcus sp. FMBCY1,-2.4648435848125367,0.0,0.0,0.0,0.0,-2.0671017017223012,-1.738635772696881,-2.1396519528482805,-2.4335440939280817,0.0,-2.134235347500165,0.0,-1.827560657770158,-1.7518236805962033,-1.4018133268085027,0.0,-1.9692970525528832,-2.9118909957087027,-2.75677667515426,0.0,0.0
Vescimonas fastidiosa,-5.912189404793951,-5.358321440464048,-4.748357223375959,-5.164111045378838,-4.929734878388397,-3.2422363375520336,-2.475975720117159,-1.1051658429858142,-2.368533578457388,-2.562776937118086,-3.564255876104888,-6.683707824399349,-1.2932070363672232,-0.7152579846668379,-0.027815160915584596,-0.77954768273966,-1.5010227951272626,-1.8194047490223049,-1.9103360582420426,-2.2167559365250793,-3.7428523463754217
Faecalibacillus intestinalis,-1.5580359766377259,-6.517520035313305,-5.905818259252218,-6.7585250214445685,-6.688834631838787,-1.8219361411923125,-1.1157880628412422,-0.08892166265254493,-1.5319172136419967,-1.6314315162302524,-0.8389102198576093,-1.7333949484996987,-1.268979434891588,-0.6241457516245041,0.028345849446888092,0.0393584509881297,-0.7906558063131935,-0.6793073657015252,-0.4156424484029589,-1.077107929930783,-5.421937024461131
Bacteroides fragilis,-0.26941988867262195,1.8203856343378264,1.8413785380683902,2.95347875611034,1.4970351728832767,-0.1452191895884444,-0.251133938644012,-0.4453809264711068,-0.35843222803876695,0.09731198300226246,-0.4172802482046973,-1.0546885742534322,-0.157399803278187,-2.081687878510357,-3.389197549620046,-0.7268028541755851,-0.3494135040705971,-0.16297672610465286,-0.36831319213088637,-0.08369521081832366,0.7850733773991083
Pusillibacter faecalis,-3.7980183848746347,-5.650222572799418,-5.3649590412710735,-5.432538709982849,-5.47119574047297,-4.431461894953282,-3.2493107535823356,-3.0187821376184902,-4.046971762711186,-3.948088726343573,-4.5437917735451725,-7.085448501064751,-3.4465736572284986,-2.8631257974851443,-2.521327901271129,-2.420166203732705,-3.083362690070958,-3.515092614714901,-3.3959685586667336,-3.648109997881682,-2.1220601746679884
Eggerthella lenta,-2.883204310532626,-4.255396709421937,-4.81562045028064,-2.865518379972046,-4.188569295692906,-7.855269603859885,-7.002244226579303,-5.340710232505853,-6.9647887347713935,-6.188593443064562,-6.478099232355174,-4.034518190321581,-5.3537970160816934,-4.2019277109369035,-4.469013723189332,-6.438361052191629,-5.963257124778887,-6.922076479555047,-6.8912195037889585,-6.790083736762836,-2.6045272890682445
Alistipes shahii,-0.8564731412813997,-1.4331464779862018,-2.2418126280450092,-0.47348756032850725,-1.576875348808598,-1.392509660392669,-1.268457499027223,-0.7198010353783048,-1.3219453179697354,-0.16869388562685536,-3.413481975007488,-3.7750372223455417,-3.587675092241789,-3.334597717069566,-3.2299697382934904,-1.258642580534749,-1.3513841300304401,-1.5480930135912554,-0.9317952199396206,-1.0459658803178957,-3.1301953621474996
Aristaeella lactis,-7.84909256946893,-8.050952235394385,-7.604513836490719,-8.557774893865123,-8.04194438197445,-8.083538591533008,-6.992689919866056,-6.348673610816273,-7.258519937828108,-7.589523996148053,-8.045250456959899,-8.449910639790689,-6.35546198457681,-6.266453740910086,-5.741457644709554,-5.7973820644952605,-4.029361383570704,-4.2024451754671865,-4.954032576055434,-4.645486915266546,-7.3084205963032725
Flintibacter sp. KGMB00164,-6.891964376729916,-5.250847052416163,-4.81562045028064,-5.381577295407272,-5.2911037128736575,-5.775416296170644,-4.86408725900107,-4.280440683352293,-5.210838960974308,-5.238518668396243,-5.691805925825406,-7.3778993948752705,-4.321708378404837,-3.871754382063075,-3.4288890500132116,-3.9555028808436155,-4.292193886802406,-4.628460561445385,-4.641583936820479,-4.942730746773309,-0.9607696586232098
Coprococcus comes,-3.371461911429072,-2.3287738582257798,-1.7257166087795093,-2.577355262834627,-2.651359926420116,-1.4042595785204168,-0.2590313132713575,0.0614686963939547,-1.7896003380678764,-0.9676037394282031,-0.7221611502331661,-2.6435703426014268,-1.8209322030535462,0.8917298419832046,0.3315274035389494,-0.05893288807702313,0.24968459736436874,-0.004275609810692521,-0.5367823103770288,-0.14576410495364056,-3.5050463698692322
Bacteroides salyersiae,-1.9239057079833783,-0.6800354470713088,-0.3811944011175484,0.2014932315339841,-0.24099011766255451,-3.1104084257616305,-3.271162045918548,-3.6094472597976033,-3.0638160292575916,-3.126562606722344,-3.5866236891333423,-2.7745925636763142,-3.369692338243351,-4.313873237386588,-4.323507710328783,-4.094490404423584,-3.2789304039553344,-3.5666629629626114,-3.329639930505738,-2.9475693037096904,-3.775027314876105
Catenibacterium sp. co_0103,-6.663368858179861,-7.5529253714445135,-7.17631811533259,-7.863878021590817,-8.054119095920553,-7.855269603859885,-7.365499183755606,-7.06013524536293,-8.15382255916142,-8.191868575097425,-7.632427378746492,-6.343198303770266,-7.81906445041191,-7.404867769607192,-6.884971015321076,-6.0999448345156955,-5.032393318222635,-4.911890995708704,-4.748874363772445,-5.455464919939287,-6.431229778270868
Collinsella aerofaciens,-6.91218940479396,-7.416236699476122,-6.905818259252218,-7.529760517695517,-7.570439931036567,-2.6762505918590658,-1.1364338997985681,-0.5508087258913735,-1.7625360010502236,-1.780781348298821,-1.2402682590392309,-6.146273693760784,-1.661186541610736,0.16039301234945455,0.2146183289220277,0.8315090141326406,-1.0364458350471035,-1.417816362037813,-0.8791653962993365,-2.466418501339412,-6.568034265404913
Bifidobacterium adolescentis,-5.005977884293703,-8.635914736115579,-8.97248929889754,-9.448840522311974,-9.807479128337455,-9.512381890336949,-9.480976401175582,-8.211654131707984,-9.512276530073922,-10.019031978235217,-9.511335561829195,-4.7857503535608386,-9.413245481162514,-8.597512847549584,-7.455286740077841,-3.431468086184239,-2.330242494651585,-2.1489172471322373,-2.759420427114336,-4.142755355081303,-7.792136041255187
Blautia liquoris,-5.744151512895903,-6.400026472294865,-5.6721676601995155,-6.7463844585723525,-6.409285139221977,-6.026294639698502,-5.475975720117164,-5.382335778177806,-6.281978910652097,-5.9676037394282115,-5.460287956238717,-5.089867172331741,-5.519360595378684,-4.740321721065272,-4.595799013700092,-4.602080904107228,-5.1769962343559035,-5.175215419643964,-5.3031677191445485,-5.958922780275901,-5.742129372147871
Butyricimonas faecihominis,-7.599114316460556,-6.878217700365241,-6.31157794494305,-5.954075830562374,-6.67937430258972,-8.91514105983732,-8.535424185197954,-8.675935150006685,-8.338247130298852,-8.41863943694445,-8.57379964877581,-8.134814578385715,-8.372218212902395,-8.252864676162137,-8.884971015321126,-3.315885079943659,-3.3559663754012226,-4.034393356081646,-3.080224335402744,-2.5804737862267024,-7.369635022791223
